customer_id,source,medium,campaign,rank_of_source,created_account_flag,total_number_of_activities,num_of_deposits,num_of_tickets,total_deposits
1971129277,google,organic,(not set),1,1,1,0,0,0.0
310831262.2,google,organic,(not set),1,1,1,0,0,0.0
364715734.2,t.co,referral,(not set),1,1,1,0,0,0.0
394951218.2,(direct),(none),(not set),1,1,2,0,0,0.0
399d33d2-ae72-4bf0-b583-dd3c22a3e25d,(direct),(none),(not set),1,1,1,0,0,0.0
478618799.2,google,organic,(not set),1,1,3,2,0,75.0
47EF1D00-2448-4BA4-8829-C11E7ECADE37,(direct),(none),(not set),1,1,1,0,0,0.0
564528440.2,(direct),(none),(not set),1,1,1,0,0,0.0
58872473.16,t.co,referral,(not set),1,1,1,0,0,0.0
626417802.2,google,organic,(not set),1,1,1,0,0,0.0
676399074.2,google,organic,(not set),1,1,3,2,0,150.0
709971429.2,google,organic,(not set),1,1,1,0,0,0.0
720616523.2,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
795319878.2,google,organic,(not set),1,1,2,1,0,75.0
7DC7518A-4259-4C20-BCAB-840A45108385,(direct),(none),(not set),1,1,1,0,0,0.0
7E636182-FEE2-4140-98C6-DC1CB4DAAE95,(direct),(none),(not set),1,1,1,0,0,0.0
804F1377-3A95-4394-A8C9-744529363E3A,(direct),(none),(not set),1,1,1,0,0,0.0
900534135.2,RotoWire,featuredtix,RWFT,1,1,1,0,0,0.0
A1E70A0C-D410-42E4-B3BB-E56C572169C8,(direct),(none),(not set),1,1,3,0,0,0.0
AE82377C-017C-4D07-B921-D9767A141B48,(direct),(none),(not set),1,1,1,0,0,0.0
B38490B2-DEE9-4917-8AE4-8CBAE28C2F75,(direct),(none),(not set),1,1,1,0,0,0.0
1054869411,google,organic,(not set),1,1,1,0,0,0.0
1171162292,duckduckgo,organic,(not set),1,1,1,0,0,0.0
1182116959,google,organic,(not set),1,1,1,0,0,0.0
1374896028,(direct),(none),(not set),1,1,1,0,0,0.0
1437967540,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1450336885,google,organic,(not set),1,1,1,0,0,0.0
1760116275,google,organic,(not set),1,1,1,0,0,0.0
180162472.2,(direct),(none),(not set),1,1,2,1,0,75.0
1983265125,t.co,referral,(not set),1,1,1,0,0,0.0
2042072329,t.co,referral,(not set),1,1,1,0,0,0.0
20694F06-9F30-4CDB-8CF5-00473B5B8A25,(direct),(none),(not set),1,1,1,0,0,0.0
222485686.2,t.co,referral,(not set),1,1,1,0,0,0.0
279558867.2,google,organic,(not set),1,1,2,1,0,75.0
323146290.2,google,organic,(not set),1,1,2,1,0,75.0
33017945.16,(direct),(none),(not set),1,1,1,0,0,0.0
366497232.2,google,organic,(not set),1,1,4,3,0,225.0
36840511.16,(direct),(none),(not set),1,1,2,1,0,250.0
447165049.2,(direct),(none),(not set),1,1,1,0,0,0.0
47A8EF8B-2C7E-49B8-9212-2422EE7CE795,(direct),(none),(not set),1,1,1,0,0,0.0
657696194.2,google,organic,(not set),1,1,1,0,0,0.0
685626896.2,(direct),(none),(not set),1,1,1,0,0,0.0
731025790.2,google,organic,(not set),1,1,1,0,0,0.0
893263707.2,(direct),(none),(not set),1,1,1,0,0,0.0
979046927.2,google,organic,(not set),1,1,1,0,0,0.0
E89477B0-8C7E-4E54-AC40-FEB9C9F44023,(direct),(none),(not set),1,1,1,0,0,0.0
EEE6D201-B9D9-469E-80BB-D1F7C527A1FD,(direct),(none),(not set),1,1,1,0,0,0.0
adbbacd5-8b45-4e9b-8bcc-45bd90d78d50,(direct),(none),(not set),1,1,2,0,0,0.0
1027164939,(direct),(none),(not set),1,1,5,0,4,0.0
1034796070,(direct),(none),(not set),1,1,1,0,0,0.0
1136015286,google,organic,(not set),1,1,1,0,0,0.0
1148555649,(direct),(none),(not set),1,1,1,0,0,0.0
1311359085,(direct),(none),(not set),1,1,1,0,0,0.0
1466961200,(direct),(none),(not set),1,1,3,0,2,0.0
15420883.16,google,organic,(not set),1,1,1,0,0,0.0
158171567.2,(direct),(none),(not set),1,1,1,0,0,0.0
1587165315,google,organic,(not set),1,1,1,0,0,0.0
1696286364,google,organic,(not set),1,1,6,0,5,0.0
174158287.2,(direct),(none),(not set),1,1,1,0,0,0.0
1927642882,google,organic,(not set),1,1,2,1,0,75.0
2029204696,RotoWire,homepagetakeover,RWHPT,1,1,2,1,0,75.0
2068865018,google,organic,(not set),1,1,1,0,0,0.0
251559816.2,(direct),(none),(not set),1,1,2,0,0,0.0
270060244.2,t.co,referral,(not set),1,1,1,0,0,0.0
429347674.2,m.facebook.com,referral,(not set),1,1,1,0,0,0.0
431466437.2,RotoWire,homepagetakeover,RWHPT,1,1,1,0,0,0.0
50627102.16,t.co,referral,(not set),1,1,1,0,0,0.0
534515510.2,google,organic,(not set),1,1,1,0,0,0.0
643325203.2,google,organic,(not set),1,1,1,0,0,0.0
672420845.2,t.co,referral,(not set),1,1,1,0,0,0.0
681888572.2,google,organic,(not set),1,1,1,0,0,0.0
706377376.2,t.co,referral,(not set),1,1,1,0,0,0.0
743079630.2,google,organic,(not set),1,1,1,0,0,0.0
813797668.2,google,organic,(not set),1,1,1,0,0,0.0
8A23DAB8-3107-49E8-A6F5-8403C834D59D,(direct),(none),(not set),1,1,1,0,0,0.0
8CB4D1F5-DF56-44BD-9003-DB4CF4A5C378,(direct),(none),(not set),1,1,1,0,0,0.0
931871323.2,RotoWire,featuredtix,RWFT,1,1,2,1,0,75.0
F2D170BE-9EB1-475B-BD6F-D84A4B685DF2,(direct),(none),(not set),1,1,1,0,0,0.0
1061245464,google,organic,(not set),1,1,1,0,0,0.0
1142974671,t.co,referral,(not set),1,1,1,0,0,0.0
1196070499,google,organic,(not set),1,1,1,0,0,0.0
1205459410,t.co,referral,(not set),1,1,1,0,0,0.0
123103682.2,(direct),(none),(not set),1,1,1,0,0,0.0
1261791723,google,organic,(not set),1,1,1,0,0,0.0
1283535272,t.co,referral,(not set),1,1,1,0,0,0.0
1340298600,google,organic,(not set),1,1,1,0,0,0.0
1379BEB9-A126-4495-8CC6-EEB7B21554FC,(direct),(none),(not set),1,1,1,0,0,0.0
1541929996,t.co,referral,(not set),1,1,1,0,0,0.0
15813CF3-362E-4E4D-B50B-9E5E892C80D5,(direct),(none),(not set),1,1,1,0,0,0.0
1711148650,(direct),(none),(not set),1,1,2,1,0,75.0
1751906635,google,organic,(not set),1,1,1,0,0,0.0
1927643715,google,organic,(not set),1,1,1,0,0,0.0
2036537390,(direct),(none),(not set),1,1,1,0,0,0.0
231364018.2,google,organic,(not set),1,1,1,0,0,0.0
2B36DAA5-DA4C-4070-B8BA-EB1C567D7AF9,(direct),(none),(not set),1,1,1,0,0,0.0
428145622.2,google,organic,(not set),1,1,1,0,0,0.0
45746867.16,google,organic,(not set),1,1,1,0,0,0.0
471048344.2,(direct),(none),(not set),1,1,1,0,0,0.0
690859294.2,google,organic,(not set),1,1,1,0,0,0.0
9010762E-B13A-41AE-9100-4C99CF221333,(direct),(none),(not set),1,1,1,0,0,0.0
959751363.2,google,organic,(not set),1,1,1,0,0,0.0
A3414B3B-319F-4153-8A40-6A60C852FFE9,(direct),(none),(not set),1,1,1,0,0,0.0
AB4F0108-F631-4A33-B67B-0E20064B7136,(direct),(none),(not set),1,1,1,0,0,0.0
e53b1289-5029-402e-88c8-474dd4758cdc,(direct),(none),(not set),1,1,1,0,0,0.0
0c4475fb-e82a-4281-a9e0-80f18bb99347,(direct),(none),(not set),1,1,2,0,0,0.0
1037562227,google,organic,(not set),1,1,1,0,0,0.0
1183799007,google,organic,(not set),1,1,1,0,0,0.0
1237798828,(direct),(none),(not set),1,1,1,0,0,0.0
1412702827,google,organic,(not set),1,1,1,0,0,0.0
1559537431,(direct),(none),(not set),1,1,1,0,0,0.0
1573482377,google,organic,(not set),1,1,1,0,0,0.0
168535231.2,google,organic,(not set),1,1,1,0,0,0.0
1759490526,google,organic,(not set),1,1,1,0,0,0.0
1794501092,(direct),(none),(not set),1,1,1,0,0,0.0
1effe613-4dcd-4b8d-90f3-a5d92220dd83,(direct),(none),(not set),1,1,1,0,0,0.0
2043765611,google,organic,(not set),1,1,1,0,0,0.0
2047220886,google,organic,(not set),1,1,1,0,0,0.0
21200708.16,(direct),(none),(not set),1,1,1,0,0,0.0
2120378880,google,organic,(not set),1,1,1,0,0,0.0
355406253.2,google,organic,(not set),1,1,1,0,0,0.0
393862792.2,google,organic,(not set),1,1,2,1,0,75.0
605668476.2,(direct),(none),(not set),1,1,1,0,0,0.0
661360147.2,(direct),(none),(not set),1,1,1,0,0,0.0
666671438.2,google,organic,(not set),1,1,2,1,0,75.0
838224002.2,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
984060988.2,google,organic,(not set),1,1,1,0,0,0.0
1085359406,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1136806896,google,organic,(not set),1,1,1,0,0,0.0
1274839800,(direct),(none),(not set),1,1,1,0,0,0.0
1354905546,(direct),(none),(not set),1,1,2,0,0,0.0
1399152008,(direct),(none),(not set),1,1,1,0,0,0.0
1413717209,google,organic,(not set),1,1,1,0,0,0.0
1427291540,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1434840467,(direct),(none),(not set),1,1,1,0,0,0.0
1506101139,google,organic,(not set),1,1,1,0,0,0.0
1576472258,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1670300231,t.co,referral,(not set),1,1,1,0,0,0.0
1722699199,google,organic,(not set),1,1,2,1,0,75.0
18822551.16,(direct),(none),(not set),1,1,1,0,0,0.0
1904844031,google,organic,(not set),1,1,1,0,0,0.0
1907000625,google,organic,(not set),1,1,1,0,0,0.0
19141284.16,google,organic,(not set),1,1,2,1,0,75.0
1F07A5C2-4AA3-4E95-8EC0-DD58EA4A9693,(direct),(none),(not set),1,1,1,0,0,0.0
2007475858,google,organic,(not set),1,1,1,0,0,0.0
2094670577,google,organic,(not set),1,1,1,0,0,0.0
3371FCD5-2EF1-4107-8DE6-1512465DBAAF,(direct),(none),(not set),1,1,3,0,0,0.0
578456772.2,google,organic,(not set),1,1,1,0,0,0.0
646514494.2,google,organic,(not set),1,1,1,0,0,0.0
657494719.2,google,organic,(not set),1,1,2,1,0,175.0
701490977.2,google,organic,(not set),1,1,2,0,1,0.0
738493108.2,(direct),(none),(not set),1,1,1,0,0,0.0
742517585.2,google,organic,(not set),1,1,1,0,0,0.0
802523321.2,(direct),(none),(not set),1,1,4,3,0,100.0
917400362.2,t.co,referral,(not set),1,1,1,0,0,0.0
1064787491,(direct),(none),(not set),1,1,1,0,0,0.0
1281998673,(direct),(none),(not set),1,1,1,0,0,0.0
1319612101,google,organic,(not set),1,1,1,0,0,0.0
1332845529,google,organic,(not set),1,1,1,0,0,0.0
136805795.2,google,organic,(not set),1,1,1,0,0,0.0
1403963638,google,organic,(not set),1,1,1,0,0,0.0
1441194150,t.co,referral,(not set),1,1,1,0,0,0.0
1460470985,t.co,referral,(not set),1,1,1,0,0,0.0
1487811227,google,organic,(not set),1,1,1,0,0,0.0
1731171394,google,organic,(not set),1,1,1,0,0,0.0
1735500065,google,organic,(not set),1,1,1,0,0,0.0
1884792392,l.instagram.com,referral,(not set),1,1,1,0,0,0.0
1885799977,google,organic,(not set),1,1,1,0,0,0.0
18934395.16,google,organic,(not set),1,1,1,0,0,0.0
1899698893,google,organic,(not set),1,1,1,0,0,0.0
2050557583,google,organic,(not set),1,1,1,0,0,0.0
215000314.2,google,organic,(not set),1,1,1,0,0,0.0
255791509.2,(direct),(none),(not set),1,1,1,0,0,0.0
409090910.2,(direct),(none),(not set),1,1,1,0,0,0.0
42030221.16,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
53B0D88D-6492-4630-8AB0-656867E2D872,(direct),(none),(not set),1,1,1,0,0,0.0
542863593.2,google,organic,(not set),1,1,1,0,0,0.0
63fba497-4feb-4e8a-959f-443cb7bad494,(direct),(none),(not set),1,1,1,0,0,0.0
654802958.2,(direct),(none),(not set),1,1,1,0,0,0.0
76882A0E-D7DB-47DB-9160-067D5F3CDE69,(direct),(none),(not set),1,1,1,0,0,0.0
780239714.2,google,organic,(not set),1,1,1,0,0,0.0
7BAF638C-F915-4F1C-BAE2-677BCBE66A5B,(direct),(none),(not set),1,1,1,0,0,0.0
865773351.2,(direct),(none),(not set),1,1,1,0,0,0.0
877791634.2,(direct),(none),(not set),1,1,1,0,0,0.0
899119159.2,(direct),(none),(not set),1,1,1,0,0,0.0
899646190.2,(direct),(none),(not set),1,1,1,0,0,0.0
920532866.2,(direct),(none),(not set),1,1,1,0,0,0.0
99986215-8BC3-4023-AFAE-2B33ADB0F7B2,(direct),(none),(not set),1,1,1,0,0,0.0
E30485F7-78A5-4634-9DDB-D1026FBA3D44,(direct),(none),(not set),1,1,1,0,0,0.0
E8A48431-1305-4BEA-85B3-E2094A8D6872,(direct),(none),(not set),1,1,1,0,0,0.0
E90F9F7D-1AD0-4997-B691-FF58F46A31FC,(direct),(none),(not set),1,1,1,0,0,0.0
f941bd0f-d346-4ede-9306-078eb2c4669f,(direct),(none),(not set),1,1,1,0,0,0.0
1037794024,(direct),(none),(not set),1,1,1,0,0,0.0
1193405339,google,organic,(not set),1,1,1,0,0,0.0
1194708605,google,organic,(not set),1,1,3,2,0,150.0
1330401536,bing,organic,(not set),1,1,1,0,0,0.0
1349447611,google,organic,(not set),1,1,2,1,0,75.0
1362952854,results.searchlock.com,referral,(not set),1,1,1,0,0,0.0
1399346900,(direct),(none),(not set),1,1,1,0,0,0.0
1421049797,google,organic,(not set),1,1,1,0,0,0.0
14d4a888-816c-4e6b-9e1e-6a59425127bd,(direct),(none),(not set),1,1,1,0,0,0.0
1515594794,google,organic,(not set),1,1,1,0,0,0.0
1580098007,google,organic,(not set),1,1,1,0,0,0.0
1583839997,google,organic,(not set),1,1,2,1,0,75.0
1585203825,na104.lightning.force.com,referral,(not set),1,1,1,0,0,0.0
1585996882,google,cpc,propswap-search-bonsai,1,1,2,1,0,29.0
1712340418,google,organic,(not set),1,1,1,0,0,0.0
1815015969,google,organic,(not set),1,1,1,0,0,0.0
1861492926,(direct),(none),(not set),1,1,1,0,0,0.0
1876225770,google,organic,(not set),1,1,1,0,0,0.0
1994602027,google,organic,(not set),1,1,1,0,0,0.0
1E07AAC7-8FBB-457D-9866-B4095FE9EE6A,(direct),(none),(not set),1,1,1,0,0,0.0
204885144.2,t.co,referral,(not set),1,1,1,0,0,0.0
2049435181,t.co,referral,(not set),1,1,1,0,0,0.0
282830959.2,bing,organic,(not set),1,1,2,1,0,75.0
285304601.2,google,organic,(not set),1,1,1,0,0,0.0
2fa90a0b-da5a-47dc-aacd-9542532b615e,(direct),(none),(not set),1,1,1,0,0,0.0
345761257.2,google,organic,(not set),1,1,1,0,0,0.0
404ef344-a228-4130-af3b-1c1dfbfe526b,(direct),(none),(not set),1,1,1,0,0,0.0
655487584.2,google,organic,(not set),1,1,1,0,0,0.0
703866992.2,(direct),(none),(not set),1,1,1,0,0,0.0
800401041.2,google,organic,(not set),1,1,1,0,0,0.0
841221834.2,google,organic,(not set),1,1,1,0,0,0.0
848362343.2,yahoo,organic,(not set),1,1,1,0,0,0.0
865856617.2,(direct),(none),(not set),1,1,2,1,0,75.0
8e141a03-6594-4288-91bb-b6f73fcb8a78,(direct),(none),(not set),1,1,1,0,0,0.0
961020697.2,google,organic,(not set),1,1,8,0,7,0.0
981799968.2,google,organic,(not set),1,1,2,1,0,75.0
994307122.2,google,organic,(not set),1,1,1,0,0,0.0
F9FC132A-FF58-423E-AD1B-A45D188355BB,(direct),(none),(not set),1,1,1,0,0,0.0
dac86563-08d8-4e8b-9e77-c43c4d164f1e,(direct),(none),(not set),1,1,1,0,0,0.0
1028119245,google,organic,(not set),1,1,1,0,0,0.0
1109833668,google,organic,(not set),1,1,1,0,0,0.0
1143743212,google,organic,(not set),1,1,1,0,0,0.0
1302045240,google,organic,(not set),1,1,1,0,0,0.0
1442789867,(direct),(none),(not set),1,1,1,0,0,0.0
1444042368,google,organic,(not set),1,1,1,0,0,0.0
1449452306,(direct),(none),(not set),1,1,1,0,0,0.0
1604961547,(direct),(none),(not set),1,1,2,1,0,75.0
1609325764,google,organic,(not set),1,1,1,0,0,0.0
166080286.2,(direct),(none),(not set),1,1,1,0,0,0.0
1713585829,google,organic,(not set),1,1,2,1,0,75.0
1778042976,t.co,referral,(not set),1,1,1,0,0,0.0
1882878290,google,organic,(not set),1,1,1,0,0,0.0
1953965946,bing,organic,(not set),1,1,2,0,1,0.0
224346190.2,(direct),(none),(not set),1,1,1,0,0,0.0
347561890.2,google,organic,(not set),1,1,1,0,0,0.0
420734008.2,t.co,referral,(not set),1,1,1,0,0,0.0
58BB2C16-E5E7-4547-9AB7-BB6634B58CA8,(direct),(none),(not set),1,1,1,0,0,0.0
610930845.2,(direct),(none),(not set),1,1,1,0,0,0.0
611226118.2,google,organic,(not set),1,1,1,0,0,0.0
629824236.2,RotoWire,featuredtix,RWFT,1,1,1,0,0,0.0
652136431.2,google,organic,(not set),1,1,1,0,0,0.0
777473358.2,(direct),(none),(not set),1,1,1,0,0,0.0
77760084.16,(direct),(none),(not set),1,1,1,0,0,0.0
820055071.2,google,organic,(not set),1,1,3,2,0,150.0
867700971.2,google,organic,(not set),1,1,1,0,0,0.0
876952155.2,google,organic,(not set),1,1,1,0,0,0.0
962751021.2,google,organic,(not set),1,1,1,0,0,0.0
96555404.16,(direct),(none),(not set),1,1,1,0,0,0.0
9DDF3D49-E5E7-4264-BEB8-1E4B484DA147,(direct),(none),(not set),1,1,1,0,0,0.0
A47DC004-A592-490D-B147-ECFFFE63C8A0,(direct),(none),(not set),1,1,1,0,0,0.0
A794436E-BB52-4477-B322-35A937F1B655,(direct),(none),(not set),1,1,1,0,0,0.0
F1BE9A93-EAE9-49CE-B31C-096924B9FDB3,(direct),(none),(not set),1,1,1,0,0,0.0
FA84B978-A53E-4CF7-9E91-D396D634A6F3,(direct),(none),(not set),1,1,1,0,0,0.0
1071950717,t.co,referral,(not set),1,1,1,0,0,0.0
1127942070,google,organic,(not set),1,1,1,0,0,0.0
1180384584,(direct),(none),(not set),1,1,1,0,0,0.0
1292895614,(direct),(none),(not set),1,1,1,0,0,0.0
1545597819,t.co,referral,(not set),1,1,1,0,0,0.0
1585059971,google,organic,(not set),1,1,1,0,0,0.0
1602832717,t.co,referral,(not set),1,1,1,0,0,0.0
1603604480,google,organic,(not set),1,1,1,0,0,0.0
1769499707,duckduckgo,organic,(not set),1,1,2,0,0,0.0
1811703653,google,organic,(not set),1,1,4,3,0,170.0
1861358644,RotoWire,homepagetakeover,RWHPT,1,1,1,0,0,0.0
2001041016,google,organic,(not set),1,1,1,0,0,0.0
2016989154,google,organic,(not set),1,1,1,0,0,0.0
2021807606,google,organic,(not set),1,1,1,0,0,0.0
2067228824,google,organic,(not set),1,1,1,0,0,0.0
2091436700,(direct),(none),(not set),1,1,1,0,0,0.0
2098577039,google,organic,(not set),1,1,1,0,0,0.0
240489750.2,google,organic,(not set),1,1,2,1,0,75.0
303603022.2,google,organic,(not set),1,1,1,0,0,0.0
314006788.2,(direct),(none),(not set),1,1,1,0,0,0.0
348790353.2,google,organic,(not set),1,1,1,0,0,0.0
413122136.2,google,organic,(not set),1,1,1,0,0,0.0
605720639.2,t.co,referral,(not set),1,1,1,0,0,0.0
781452648.2,(direct),(none),(not set),1,1,1,0,0,0.0
7c28361b-d565-4c1e-84e5-881e8a42cf3a,(direct),(none),(not set),1,1,1,0,0,0.0
8664EF4A-3FD2-4E0F-ABFF-5BE3385CA54F,(direct),(none),(not set),1,1,1,0,0,0.0
878826828.2,(direct),(none),(not set),1,1,1,0,0,0.0
975150958.2,google,organic,(not set),1,1,2,1,0,75.0
B46A1CC9-50A5-48DA-BA26-103B08164C3A,(direct),(none),(not set),1,1,2,0,0,0.0
CD42F03D-28FE-4234-BB18-1010F49D4C00,(direct),(none),(not set),1,1,1,0,0,0.0
E563AEB5-2E29-4565-8976-8BA1F23958B1,(direct),(none),(not set),1,1,1,0,0,0.0
a1d51d9c-8c72-41b9-9304-39318d8cbbb6,(direct),(none),(not set),1,1,2,0,0,0.0
d7e3dd56-b021-43c6-912a-17460f5d256a,(direct),(none),(not set),1,1,1,0,0,0.0
1008080500,t.co,referral,(not set),1,1,1,0,0,0.0
1469200590,(direct),(none),(not set),1,1,1,0,0,0.0
1610755208,google,organic,(not set),1,1,1,0,0,0.0
1733118236,google,organic,(not set),1,1,1,0,0,0.0
1818890704,google,organic,(not set),1,1,1,0,0,0.0
188657150.2,google,organic,(not set),1,1,1,0,0,0.0
1894388175,google,organic,(not set),1,1,2,1,0,75.0
1943233814,google,organic,(not set),1,1,1,0,0,0.0
197B17E1-6568-4968-902C-1A9FCB73F6B7,(direct),(none),(not set),1,1,1,0,0,0.0
1991802802,(direct),(none),(not set),1,1,2,1,0,75.0
223619447.2,(direct),(none),(not set),1,1,1,0,0,0.0
294896107.2,google,organic,(not set),1,1,1,0,0,0.0
355171582.2,yahoo,organic,(not set),1,1,1,0,0,0.0
372562283.2,t.co,referral,(not set),1,1,1,0,0,0.0
470555215.2,(direct),(none),(not set),1,1,1,0,0,0.0
519242043.2,google,organic,(not set),1,1,1,0,0,0.0
522762065.2,t.co,referral,(not set),1,1,1,0,0,0.0
590725716.2,google,organic,(not set),1,1,2,1,0,50.0
636705068.2,google,organic,(not set),1,1,1,0,0,0.0
652149759.2,t.co,referral,(not set),1,1,1,0,0,0.0
65910EC7-1AC9-4FCD-96D2-012946C60B22,(direct),(none),(not set),1,1,1,0,0,0.0
70140883.16,google,organic,(not set),1,1,2,1,0,100.0
724764655.2,google,organic,(not set),1,1,1,0,0,0.0
788846832.2,t.co,referral,(not set),1,1,1,0,0,0.0
7AD59CD2-83F2-4DB6-BE43-F1F4237BFDCB,(direct),(none),(not set),1,1,1,0,0,0.0
846980533.2,duckduckgo,organic,(not set),1,1,1,0,0,0.0
869031106.2,google,organic,(not set),1,1,1,0,0,0.0
A4F90730-A189-4ECF-87AC-BD0DD8780373,(direct),(none),(not set),1,1,1,0,0,0.0
BA12DBE8-CD98-48D9-8785-2A311D6FE970,(direct),(none),(not set),1,1,1,0,0,0.0
1165582882,google,organic,(not set),1,1,1,0,0,0.0
11a6189b-ef49-4206-b244-b11c94281bbc,(direct),(none),(not set),1,1,1,0,0,0.0
1331998655,(direct),(none),(not set),1,1,1,0,0,0.0
1687844957,t.co,referral,(not set),1,1,1,0,0,0.0
2017498763,google,organic,(not set),1,1,1,0,0,0.0
3658b865-fe30-4bd9-92d7-7a26821e503a,(direct),(none),(not set),1,1,1,0,0,0.0
3F15DE0A-006F-4A1D-8086-7C595B4824C4,(direct),(none),(not set),1,1,2,0,0,0.0
45666419.16,google,organic,(not set),1,1,2,1,0,200.0
553681907.2,yahoo,organic,(not set),1,1,1,0,0,0.0
556441701.2,google,organic,(not set),1,1,1,0,0,0.0
683006565.2,t.co,referral,(not set),1,1,1,0,0,0.0
722332070.2,google,organic,(not set),1,1,1,0,0,0.0
782894286.2,google,organic,(not set),1,1,1,0,0,0.0
938611129.2,(direct),(none),(not set),1,1,1,0,0,0.0
B11C3ABC-53DD-4632-BBA7-15E32D3B3FEC,(direct),(none),(not set),1,1,1,0,0,0.0
C211C8C6-2F34-4FAC-9649-06BB3FF43C1F,(direct),(none),(not set),1,1,1,0,0,0.0
1015964416,(direct),(none),(not set),1,1,1,0,0,0.0
1120375030,(direct),(none),(not set),1,1,3,2,0,150.0
1149939476,t.co,referral,(not set),1,1,1,0,0,0.0
1156210182,(direct),(none),(not set),1,1,1,0,0,0.0
1189287304,google,organic,(not set),1,1,1,0,0,0.0
1204519466,google,organic,(not set),1,1,1,0,0,0.0
1289733170,(direct),(none),(not set),1,1,1,0,0,0.0
1397066210,google,organic,(not set),1,1,1,0,0,0.0
1602458873,(direct),(none),(not set),1,1,1,0,0,0.0
1725585743,google,organic,(not set),1,1,2,0,1,0.0
1765504996,(direct),(none),(not set),1,1,2,1,0,75.0
2051303270,(direct),(none),(not set),1,1,1,0,0,0.0
2054921169,google,organic,(not set),1,1,1,0,0,0.0
2142882272,google,organic,(not set),1,1,1,0,0,0.0
219804667.2,(direct),(none),(not set),1,1,2,1,0,75.0
27CD8729-E311-4AC4-BB25-0C8087351F77,(direct),(none),(not set),1,1,1,0,0,0.0
2AA40B8A-7AE5-4A95-A599-B31C2C73BBD5,(direct),(none),(not set),1,1,1,0,0,0.0
2FEF95BF-58C0-448B-9447-D10C176923B0,(direct),(none),(not set),1,1,1,0,0,0.0
370737554.2,google,organic,(not set),1,1,1,0,0,0.0
45100026.16,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
524919285.2,(direct),(none),(not set),1,1,3,2,0,150.0
536304687.2,google,organic,(not set),1,1,2,1,0,125.0
543505947.2,google,organic,(not set),1,1,1,0,0,0.0
598342398.2,(direct),(none),(not set),1,1,1,0,0,0.0
671A9F5B-3FDC-447B-84B0-86689ED081BB,(direct),(none),(not set),1,1,1,0,0,0.0
7EA0CBA4-8772-4F49-9977-24946096CD33,(direct),(none),(not set),1,1,1,0,0,0.0
89748579.16,google,organic,(not set),1,1,1,0,0,0.0
970985735.2,(direct),(none),(not set),1,1,1,0,0,0.0
993123418.2,google,organic,(not set),1,1,5,4,0,2737.0
996244985.2,google,organic,(not set),1,1,1,0,0,0.0
A88C5C1B-279D-48C0-A8AF-EF20818BD2BF,(direct),(none),(not set),1,1,1,0,0,0.0
C3784AB8-F026-46BB-917E-43E0FBB27E99,(direct),(none),(not set),1,1,1,0,0,0.0
C7027A0A-3D01-4033-83D4-A2DAA052380B,(direct),(none),(not set),1,1,1,0,0,0.0
EB0C4B29-1F84-4390-9F5A-721C62BC9A0F,(direct),(none),(not set),1,1,1,0,0,0.0
F3A76FE3-B45B-4617-96A0-0A000E6F1DC7,(direct),(none),(not set),1,1,1,0,0,0.0
FD91F2E5-ED26-4AE9-8125-B87B409B931E,(direct),(none),(not set),1,1,1,0,0,0.0
1050880118,google,organic,(not set),1,1,1,0,0,0.0
1283745613,t.co,referral,(not set),1,1,2,1,0,75.0
130E10CE-810D-4604-9520-A594A741D351,(direct),(none),(not set),1,1,1,0,0,0.0
1336805495,(direct),(none),(not set),1,1,1,0,0,0.0
1356096917,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
1454676347,google,organic,(not set),1,1,1,0,0,0.0
1692268640,t.co,referral,(not set),1,1,1,0,0,0.0
1698565783,google,organic,(not set),1,1,1,0,0,0.0
1706682615,google,organic,(not set),1,1,1,0,0,0.0
1FA0A8EE-71D7-43DF-BDCB-EF0F10ACF8DD,(direct),(none),(not set),1,1,1,0,0,0.0
220621362.2,google,organic,(not set),1,1,3,1,0,75.0
295253558.2,google,organic,(not set),1,1,3,2,0,150.0
36754E02-E9FE-44F4-A774-0D77F756BAAF,(direct),(none),(not set),1,1,1,0,0,0.0
37432DA2-E3A4-47FA-9749-10E53DD39729,(direct),(none),(not set),1,1,1,0,0,0.0
399478273.2,(direct),(none),(not set),1,1,1,0,0,0.0
3D379734-6451-4DA4-97AE-DF9AEC150180,(direct),(none),(not set),1,1,1,0,0,0.0
401400638.2,google,cpc,propswap-search-bonsai,1,1,1,0,0,0.0
404692922.2,(direct),(none),(not set),1,1,2,1,0,75.0
406742072.2,(direct),(none),(not set),1,1,1,0,0,0.0
427796549.2,(direct),(none),(not set),1,1,1,0,0,0.0
531785745.2,(direct),(none),(not set),1,1,1,0,0,0.0
585508360.2,google,organic,(not set),1,1,1,0,0,0.0
5d049288-c74c-4ef1-891b-0b0ed2b69432,(direct),(none),(not set),1,1,1,0,0,0.0
680350795.2,google,organic,(not set),1,1,1,0,0,0.0
